time,open,high,low,close
2020-09-02T09:00:00Z,141.68,141.96,141.606,141.748
2020-09-02T13:00:00Z,141.748,141.76,141.02,141.508
2020-09-02T17:00:00Z,141.508,141.8,141.46,141.778
2020-09-02T21:00:00Z,141.778,141.874,141.575,141.584
2020-09-03T01:00:00Z,141.584,141.723,141.489,141.528
2020-09-03T05:00:00Z,141.528,141.54,141.085,141.502
2020-09-03T09:00:00Z,141.502,141.516,141.03,141.166
2020-09-03T13:00:00Z,141.166,141.415,140.482,140.724
2020-09-03T17:00:00Z,140.724,141.04,140.601,141.039
2020-09-03T21:00:00Z,141.039,141.039,140.669,140.926
2020-09-04T01:00:00Z,140.926,141.146,140.906,140.96
2020-09-04T05:00:00Z,140.96,141.398,140.707,141.37
2020-09-04T09:00:00Z,141.37,141.438,140.658,140.724
2020-09-04T13:00:00Z,140.724,140.762,140.118,140.74
2020-09-04T17:00:00Z,140.74,141.192,140.7,141.092
2020-09-06T21:00:00Z,141.092,141.092,140.643,140.968
2020-09-07T01:00:00Z,140.968,140.99,140.551,140.568
2020-09-07T05:00:00Z,140.568,140.606,140.017,140.092
2020-09-07T09:00:00Z,140.092,140.194,139.65,139.758
2020-09-07T13:00:00Z,139.758,140.076,139.598,140.041
2020-09-07T17:00:00Z,140.041,140.043,139.91,139.947
2020-09-07T21:00:00Z,139.947,140.022,139.746,139.786
2020-09-08T01:00:00Z,139.786,139.84,139.566,139.613
2020-09-08T05:00:00Z,139.613,139.788,139.27,139.294
2020-09-08T09:00:00Z,139.294,139.374,138.048,138.193
2020-09-08T13:00:00Z,138.193,138.389,137.876,138.189
2020-09-08T17:00:00Z,138.189,138.214,137.621,137.648
2020-09-08T21:00:00Z,137.648,137.706,137.063,137.432
2020-09-09T01:00:00Z,137.432,137.432,137.204,137.324
2020-09-09T05:00:00Z,137.324,137.424,136.736,137.144
2020-09-09T09:00:00Z,137.144,137.862,136.81,137.438
2020-09-09T13:00:00Z,137.438,138.312,137.346,138.266
2020-09-09T17:00:00Z,138.266,138.36,137.926,138.048
2020-09-09T21:00:00Z,138.048,138.197,137.954,137.974
2020-09-10T01:00:00Z,137.974,137.994,137.775,137.842
2020-09-10T05:00:00Z,137.842,138.36,137.755,138.05
2020-09-10T09:00:00Z,138.05,138.291,137.132,137.523
2020-09-10T13:00:00Z,137.523,137.724,135.734,136.228
2020-09-10T17:00:00Z,136.228,136.442,135.574,135.927
2020-09-10T21:00:00Z,135.927,136.116,135.776,135.882
