time,open,high,low,close
2019-05-06T21:00:00Z,124.152,124.254,123.11,123.388
2019-05-07T21:00:00Z,123.388,123.522,123.112,123.228
2019-05-08T21:00:00Z,123.228,123.266,122.489,123.082
2019-05-09T21:00:00Z,123.082,123.616,123.046,123.538
2019-05-12T21:00:00Z,123.538,123.538,122.552,122.691
2019-05-13T21:00:00Z,122.691,123.402,122.584,122.8
2019-05-14T21:00:00Z,122.8,123.092,122.084,122.764
2019-05-15T21:00:00Z,122.764,122.964,122.543,122.74
2019-05-16T21:00:00Z,122.74,122.998,122.277,122.796
2019-05-19T21:00:00Z,122.796,123.192,122.539,122.871
2019-05-20T21:00:00Z,122.871,123.748,122.678,123.318
2019-05-21T21:00:00Z,123.318,123.509,122.987,123.066
2019-05-22T21:00:00Z,123.066,123.082,122.148,122.564
2019-05-23T21:00:00Z,122.564,122.824,122.42,122.474
2019-05-26T21:00:00Z,122.474,122.806,122.472,122.567
2019-05-27T21:00:00Z,122.567,122.702,121.999,122.063
2019-05-28T21:00:00Z,122.063,122.214,121.583,121.98
2019-05-29T21:00:00Z,121.98,122.26,121.908,122.004
2019-05-30T21:00:00Z,122.004,122.016,120.922,120.951
2019-06-02T21:00:00Z,120.951,121.651,120.786,121.482
2019-06-03T21:00:00Z,121.482,121.786,121.306,121.691
2019-06-04T21:00:00Z,121.691,122.266,121.556,121.704
2019-06-05T21:00:00Z,121.704,122.396,121.256,122.214
2019-06-06T21:00:00Z,122.214,122.716,122.102,122.615
2019-06-09T21:00:00Z,122.615,122.924,122.615,122.646
2019-06-10T21:00:00Z,122.646,123.174,122.626,122.904
2019-06-11T21:00:00Z,122.904,123.006,122.42,122.474
2019-06-12T21:00:00Z,122.474,122.564,122.138,122.238
2019-06-13T21:00:00Z,122.238,122.286,121.593,121.694
2019-06-16T21:00:00Z,121.694,122.126,121.602,121.764
2019-06-17T21:00:00Z,121.764,121.957,121.063,121.391
2019-06-18T21:00:00Z,121.391,121.654,121.174,121.358
2019-06-19T21:00:00Z,121.358,121.92,121.089,121.166
2019-06-20T21:00:00Z,121.166,122.126,120.953,122.002
2019-06-23T21:00:00Z,122.002,122.396,121.997,122.31
2019-06-24T21:00:00Z,122.31,122.467,121.654,121.846
2019-06-25T21:00:00Z,121.846,122.632,121.777,122.536
2019-06-26T21:00:00Z,122.536,122.894,122.406,122.534
2019-06-27T21:00:00Z,122.534,122.783,122.284,122.697
2019-06-30T21:00:00Z,122.697,123.358,122.362,122.378
2019-07-01T21:00:00Z,122.378,122.534,121.726,121.788
2019-07-02T21:00:00Z,121.788,121.85,121.321,121.61
2019-07-03T21:00:00Z,121.61,121.718,121.54,121.648
2019-07-04T21:00:00Z,121.648,121.932,121.515,121.773
2019-07-07T21:00:00Z,121.773,121.972,121.52,121.914
2019-07-08T21:00:00Z,121.914,122.136,121.852,122.004
2019-07-09T21:00:00Z,122.004,122.322,121.981,122.031
2019-07-10T21:00:00Z,122.031,122.145,121.628,122.112
2019-07-11T21:00:00Z,122.112,122.234,121.518,121.62
2019-07-14T21:00:00Z,121.62,121.854,121.422,121.482
2019-07-15T21:00:00Z,121.482,121.68,121.1,121.344
2019-07-16T21:00:00Z,121.344,121.486,121.167,121.187
2019-07-17T21:00:00Z,121.187,121.25,120.786,120.99
2019-07-18T21:00:00Z,120.99,121.282,120.814,120.876
2019-07-21T21:00:00Z,120.876,121.168,120.806,120.907
2019-07-22T21:00:00Z,120.907,121.092,120.496,120.678
2019-07-23T21:00:00Z,120.678,120.708,120.211,120.506
2019-07-24T21:00:00Z,120.506,121.376,120.054,121.102
2019-07-25T21:00:00Z,121.102,121.196,120.797,120.929
2019-07-28T21:00:00Z,120.929,121.304,120.736,121.241
2019-07-29T21:00:00Z,121.241,121.381,120.885,121.151
2019-07-30T21:00:00Z,121.151,121.19,120.354,120.476
2019-07-31T21:00:00Z,120.476,120.711,118.92,118.999
2019-08-01T21:00:00Z,118.999,119.123,118.266,118.404
2019-08-04T21:00:00Z,118.404,118.932,117.676,118.695
2019-08-05T21:00:00Z,118.695,119.876,118.376,119.253
2019-08-06T21:00:00Z,119.253,119.284,118.438,119.016
2019-08-07T21:00:00Z,119.016,119.166,118.493,118.586
2019-08-08T21:00:00Z,118.586,118.742,118.09,118.38
2019-08-11T21:00:00Z,118.38,118.406,117.516,118.072
2019-08-12T21:00:00Z,118.072,119.586,117.688,119.234
2019-08-13T21:00:00Z,119.234,119.283,117.788,117.982
2019-08-14T21:00:00Z,117.982,118.978,117.628,117.892
2019-08-15T21:00:00Z,117.892,118.164,117.582,117.962
2019-08-18T21:00:00Z,117.962,118.479,117.863,118.127
2019-08-19T21:00:00Z,118.127,118.269,117.58,117.933
2019-08-20T21:00:00Z,117.933,118.332,117.902,118.17
2019-08-21T21:00:00Z,118.17,118.304,117.734,117.949
2019-08-22T21:00:00Z,117.949,118.163,117.264,117.459
2019-08-25T21:00:00Z,117.459,118.2,116.572,117.825
2019-08-26T21:00:00Z,117.825,117.835,117.214,117.325
2019-08-27T21:00:00Z,117.325,117.677,117.106,117.564
2019-08-28T21:00:00Z,117.564,117.928,117.283,117.776
2019-08-29T21:00:00Z,117.776,117.821,116.626,116.83
2019-09-01T21:00:00Z,116.83,116.83,116.351,116.507
2019-09-02T21:00:00Z,116.507,116.669,115.869,116.262
2019-09-03T21:00:00Z,116.262,117.438,116.136,117.426
2019-09-04T21:00:00Z,117.426,118.614,117.28,118.017
2019-09-05T21:00:00Z,118.017,118.268,117.812,117.888
2019-09-08T21:00:00Z,117.888,118.508,117.742,118.471
2019-09-09T21:00:00Z,118.471,118.787,118.274,118.758
2019-09-10T21:00:00Z,118.758,119.17,118.3,118.746
2019-09-11T21:00:00Z,118.746,119.821,117.556,119.616
2019-09-12T21:00:00Z,119.616,120.012,119.54,119.722
2019-09-15T21:00:00Z,119.722,119.722,118.692,118.986
2019-09-16T21:00:00Z,118.986,119.772,118.875,119.712
2019-09-17T21:00:00Z,119.712,119.826,119.414,119.603
2019-09-18T21:00:00Z,119.603,119.682,118.958,119.307
2019-09-19T21:00:00Z,119.307,119.38,118.466,118.525
2019-09-22T21:00:00Z,118.525,118.79,117.756,118.22
2019-09-23T21:00:00Z,118.22,118.562,117.891,118.01
2019-09-24T21:00:00Z,118.01,118.2,117.792,117.938
2019-09-25T21:00:00Z,117.938,118.054,117.52,117.779
2019-09-26T21:00:00Z,117.779,118.476,117.448,118.099
2019-09-29T21:00:00Z,118.099,118.187,117.545,117.789
2019-09-30T21:00:00Z,117.789,118.173,117.678,117.787
2019-10-01T21:00:00Z,117.787,118.004,117.328,117.46
2019-10-02T21:00:00Z,117.46,117.652,117.074,117.228
2019-10-03T21:00:00Z,117.228,117.489,117.087,117.378
2019-10-06T21:00:00Z,117.146,117.906,117.09,117.655
2019-10-07T21:00:00Z,117.655,117.97,117.134,117.315
2019-10-08T21:00:00Z,117.315,118.098,117.209,117.934
2019-10-09T21:00:00Z,117.934,118.944,117.578,118.802
2019-10-10T21:00:00Z,118.802,120.006,118.73,119.692
2019-10-13T21:00:00Z,119.692,119.734,119.19,119.53
2019-10-14T21:00:00Z,119.53,120.226,119.117,120.098
2019-10-15T21:00:00Z,120.098,120.472,119.748,120.43
2019-10-16T21:00:00Z,120.43,121.354,120.338,120.868
2019-10-17T21:00:00Z,120.868,121.126,120.676,121.121
2019-10-20T21:00:00Z,121.026,121.477,120.792,121.102
2019-10-21T21:00:00Z,121.102,121.287,120.58,120.698
2019-10-22T21:00:00Z,120.698,121.054,120.388,120.981
2019-10-23T21:00:00Z,120.981,121.386,120.43,120.63
2019-10-24T21:00:00Z,120.63,120.802,120.354,120.408
2019-10-27T21:00:00Z,120.408,120.991,120.408,120.95
2019-10-28T21:00:00Z,120.95,121.066,120.576,120.999
2019-10-29T21:00:00Z,120.999,121.399,120.879,121.354
2019-10-30T21:00:00Z,121.354,121.47,120.288,120.475
2019-10-31T21:00:00Z,120.475,120.943,120.364,120.788
2019-11-03T22:00:00Z,120.788,121.108,120.773,120.822
2019-11-04T22:00:00Z,120.822,121.298,120.698,120.876
2019-11-05T22:00:00Z,120.876,120.917,120.475,120.61
2019-11-06T22:00:00Z,120.61,121.116,120.142,120.756
2019-11-07T22:00:00Z,120.756,120.876,120.218,120.38
2019-11-10T22:00:00Z,120.38,120.422,120.072,120.317
2019-11-11T22:00:00Z,120.317,120.638,119.948,120.019
2019-11-12T22:00:00Z,120.019,120.181,119.583,119.778
2019-11-13T22:00:00Z,119.778,119.813,119.253,119.474
2019-11-14T22:00:00Z,119.474,120.316,119.439,120.23
2019-11-17T22:00:00Z,120.23,120.686,120.094,120.343
2019-11-18T22:00:00Z,120.343,120.496,120.002,120.246
2019-11-19T22:00:00Z,120.246,120.406,119.852,120.254
2019-11-20T22:00:00Z,120.254,120.578,119.943,120.114
2019-11-21T22:00:00Z,120.114,120.491,119.664,119.717
