time,open,high,low,close
2019-05-02T21:00:00Z,78.062,78.185,77.834,78.027
2019-05-05T21:00:00Z,78.027,78.027,76.792,77.419
2019-05-06T21:00:00Z,77.419,78.048,77.119,77.306
2019-05-07T21:00:00Z,77.306,77.382,76.898,76.948
2019-05-08T21:00:00Z,76.948,76.997,76.344,76.718
2019-05-09T21:00:00Z,76.718,77.236,76.572,76.972
2019-05-12T21:00:00Z,76.972,76.972,75.734,75.896
2019-05-13T21:00:00Z,75.896,76.361,75.79,76.114
2019-05-14T21:00:00Z,76.114,76.172,75.527,75.932
2019-05-15T21:00:00Z,75.932,76.002,75.403,75.703
2019-05-16T21:00:00Z,75.703,75.843,75.332,75.599
2019-05-19T21:00:00Z,75.599,76.392,75.599,76.03
2019-05-20T21:00:00Z,76.03,76.284,75.622,76.057
2019-05-21T21:00:00Z,76.057,76.187,75.834,75.954
2019-05-22T21:00:00Z,75.954,75.954,75.446,75.64
2019-05-23T21:00:00Z,75.64,75.832,75.394,75.714
2019-05-26T21:00:00Z,75.714,76.01,75.713,75.746
2019-05-27T21:00:00Z,75.746,75.955,75.55,75.728
2019-05-28T21:00:00Z,75.728,75.865,75.454,75.808
2019-05-29T21:00:00Z,75.808,76.165,75.63,75.772
2019-05-30T21:00:00Z,75.772,75.786,75.09,75.114
2019-06-02T21:00:00Z,75.114,75.486,74.969,75.407
2019-06-03T21:00:00Z,75.407,75.696,75.079,75.606
2019-06-04T21:00:00Z,75.606,75.904,75.404,75.586
2019-06-05T21:00:00Z,75.586,75.778,75.278,75.628
2019-06-06T21:00:00Z,75.628,75.818,75.49,75.738
2019-06-09T21:00:00Z,75.738,76.038,75.418,75.488
2019-06-10T21:00:00Z,75.488,75.68,75.398,75.544
2019-06-11T21:00:00Z,75.544,75.594,75.145,75.185
2019-06-12T21:00:00Z,75.185,75.287,74.774,74.957
2019-06-13T21:00:00Z,74.957,74.968,74.482,74.595
2019-06-16T21:00:00Z,74.595,74.782,74.358,74.381
2019-06-17T21:00:00Z,74.381,74.667,73.928,74.574
2019-06-18T21:00:00Z,74.574,74.774,74.31,74.404
2019-06-19T21:00:00Z,74.404,74.681,74.134,74.297
2019-06-20T21:00:00Z,74.297,74.539,74.144,74.342
2019-06-23T21:00:00Z,74.342,74.788,74.342,74.72
2019-06-24T21:00:00Z,74.72,74.857,74.339,74.607
2019-06-25T21:00:00Z,74.607,75.352,74.536,75.293
2019-06-26T21:00:00Z,75.293,75.62,75.229,75.546
2019-06-27T21:00:00Z,75.546,75.8,75.328,75.754
2019-06-30T21:00:00Z,75.754,76.288,75.428,75.526
2019-07-01T21:00:00Z,75.526,75.748,75.319,75.46
2019-07-02T21:00:00Z,75.46,75.908,75.134,75.794
2019-07-03T21:00:00Z,75.794,75.928,75.618,75.726
2019-07-04T21:00:00Z,75.726,75.9,75.553,75.716
2019-07-07T21:00:00Z,75.716,75.888,75.636,75.814
2019-07-08T21:00:00Z,75.814,75.914,75.301,75.415
2019-07-09T21:00:00Z,75.415,75.621,75.291,75.494
2019-07-10T21:00:00Z,75.494,75.7,75.185,75.68
2019-07-11T21:00:00Z,75.68,75.911,75.543,75.763
2019-07-14T21:00:00Z,75.763,76.024,75.622,75.963
2019-07-15T21:00:00Z,75.963,76.145,75.824,75.892
2019-07-16T21:00:00Z,75.892,76.006,75.664,75.666
2019-07-17T21:00:00Z,75.666,75.988,75.46,75.916
2019-07-18T21:00:00Z,75.916,76.112,75.817,75.866
2019-07-21T21:00:00Z,75.866,76.162,75.862,75.894
2019-07-22T21:00:00Z,75.894,76.074,75.616,75.813
2019-07-23T21:00:00Z,75.813,75.834,75.345,75.492
2019-07-24T21:00:00Z,75.492,75.59,75.254,75.512
2019-07-25T21:00:00Z,75.512,75.588,75.026,75.109
2019-07-28T21:00:00Z,75.109,75.194,74.905,75.074
2019-07-29T21:00:00Z,75.074,75.196,74.588,74.644
2019-07-30T21:00:00Z,74.644,74.895,74.352,74.461
2019-07-31T21:00:00Z,74.461,74.856,72.954,73.02
2019-08-01T21:00:00Z,73.02,73.164,72.219,72.476
2019-08-04T21:00:00Z,72.476,72.476,71.404,71.586
2019-08-05T21:00:00Z,71.586,72.722,71.238,71.97
2019-08-06T21:00:00Z,71.97,72.06,70.746,71.825
2019-08-07T21:00:00Z,71.825,72.362,71.571,72.146
2019-08-08T21:00:00Z,72.146,72.239,71.482,71.716
2019-08-11T21:00:00Z,71.716,71.716,70.902,71.076
2019-08-12T21:00:00Z,71.076,72.93,70.972,72.556
2019-08-13T21:00:00Z,72.556,72.584,71.252,71.463
2019-08-14T21:00:00Z,71.463,72.504,71.34,71.914
2019-08-15T21:00:00Z,71.914,72.238,71.812,72.095
2019-08-18T21:00:00Z,72.095,72.308,71.978,72.135
2019-08-19T21:00:00Z,72.135,72.36,71.908,71.999
2019-08-20T21:00:00Z,71.999,72.406,71.985,72.296
2019-08-21T21:00:00Z,72.296,72.362,71.838,71.914
2019-08-22T21:00:00Z,71.914,72.112,71.034,71.185
2019-08-25T21:00:00Z,71.185,72.076,69.964,71.908
2019-08-26T21:00:00Z,71.908,71.94,71.263,71.408
2019-08-27T21:00:00Z,71.408,71.592,71.22,71.452
2019-08-28T21:00:00Z,71.452,71.81,71.12,71.666
2019-08-29T21:00:00Z,71.666,71.758,71.338,71.585
2019-09-01T21:00:00Z,71.585,71.585,71.226,71.334
2019-09-02T21:00:00Z,71.334,71.728,71.096,71.635
2019-09-03T21:00:00Z,71.635,72.348,71.559,72.328
2019-09-04T21:00:00Z,72.328,73.149,72.256,72.878
2019-09-05T21:00:00Z,72.878,73.286,72.846,73.218
2019-09-08T21:00:00Z,73.218,73.666,73.039,73.604
2019-09-09T21:00:00Z,73.604,73.835,73.415,73.781
2019-09-10T21:00:00Z,73.781,74.202,73.672,73.999
2019-09-11T21:00:00Z,73.999,74.49,73.876,74.23
2019-09-12T21:00:00Z,74.23,74.498,74.158,74.383
2019-09-15T21:00:00Z,74.383,74.383,73.763,74.246
2019-09-16T21:00:00Z,74.246,74.297,73.898,74.231
2019-09-17T21:00:00Z,74.231,74.274,73.851,74.054
2019-09-18T21:00:00Z,74.054,74.07,73.128,73.392
2019-09-19T21:00:00Z,73.392,73.46,72.702,72.772
2019-09-22T21:00:00Z,72.772,73.042,72.622,72.838
2019-09-23T21:00:00Z,72.838,73.307,72.718,72.822
2019-09-24T21:00:00Z,72.822,73.084,72.481,72.75
2019-09-25T21:00:00Z,72.75,72.993,72.626,72.776
2019-09-26T21:00:00Z,72.776,73.32,72.624,73.017
2019-09-29T21:00:00Z,73.017,73.106,72.704,72.946
2019-09-30T21:00:00Z,72.946,73.382,72.046,72.239
2019-10-01T21:00:00Z,72.239,72.484,71.736,71.892
2019-10-02T21:00:00Z,71.892,72.165,71.742,72.077
2019-10-03T21:00:00Z,72.077,72.456,71.996,72.357
2019-10-06T21:00:00Z,72.357,72.421,71.921,72.21
2019-10-07T21:00:00Z,72.21,72.542,71.952,72.049
2019-10-08T21:00:00Z,72.049,72.49,71.922,72.274
2019-10-09T21:00:00Z,72.274,73.079,71.843,72.994
2019-10-10T21:00:00Z,72.994,73.959,72.866,73.599
2019-10-13T21:00:00Z,73.599,73.748,72.996,73.457
2019-10-14T21:00:00Z,73.457,73.686,73.082,73.527
2019-10-15T21:00:00Z,73.527,73.56,73.07,73.516
2019-10-16T21:00:00Z,73.516,74.402,73.401,74.152
2019-10-17T21:00:00Z,74.152,74.356,74.068,74.336
2019-10-20T21:00:00Z,74.336,74.727,74.1,74.591
2019-10-21T21:00:00Z,74.591,74.825,74.302,74.385
2019-10-22T21:00:00Z,74.385,74.516,74.018,74.497
2019-10-23T21:00:00Z,74.497,74.501,73.93,74.063
2019-10-24T21:00:00Z,74.063,74.314,73.968,74.14
2019-10-27T21:00:00Z,74.14,74.583,74.071,74.512
2019-10-28T21:00:00Z,74.512,74.824,74.488,74.756
2019-10-29T21:00:00Z,74.756,75.136,74.531,75.118
2019-10-30T21:00:00Z,75.118,75.295,74.32,74.477
2019-10-31T21:00:00Z,74.477,74.889,74.356,74.796
2019-11-03T22:00:00Z,74.796,75.008,74.709,74.748
2019-11-04T22:00:00Z,74.748,75.408,74.672,75.246
2019-11-05T22:00:00Z,75.246,75.31,74.822,75.022
2019-11-06T22:00:00Z,75.022,75.674,74.569,75.385
2019-11-07T22:00:00Z,75.385,75.561,74.746,74.944
2019-11-10T22:00:00Z,74.944,74.962,74.608,74.706
2019-11-11T22:00:00Z,74.706,74.944,74.525,74.586
2019-11-12T22:00:00Z,74.586,74.71,74.196,74.409
2019-11-13T22:00:00Z,74.409,74.431,73.357,73.57
2019-11-14T22:00:00Z,73.57,74.216,73.532,74.194
2019-11-17T22:00:00Z,74.194,74.32,73.891,74.01
2019-11-18T22:00:00Z,74.01,74.278,73.594,74.114
2019-11-19T22:00:00Z,74.114,74.16,73.63,73.874
2019-11-20T22:00:00Z,73.874,74.053,73.492,73.722
2019-11-21T22:00:00Z,73.722,73.92,73.59,73.724
2019-11-24T22:00:00Z,73.724,74,73.724,73.828
2019-11-25T22:00:00Z,73.828,74.109,73.72,74.009
2019-11-26T22:00:00Z,74.009,74.294,73.902,74.215
2019-11-27T22:00:00Z,74.215,74.254,73.914,74.14
2019-11-28T22:00:00Z,74.14,74.278,73.926,74.038
2019-12-01T22:00:00Z,74.038,74.52,74.038,74.307
2019-12-02T22:00:00Z,74.307,74.846,74.186,74.397
2019-12-03T22:00:00Z,74.397,74.644,73.898,74.566
2019-12-04T22:00:00Z,74.566,74.628,74.167,74.313
2019-12-05T22:00:00Z,74.313,74.538,74.17,74.279
2019-12-08T22:00:00Z,74.279,74.292,73.974,74.058
2019-12-09T22:00:00Z,74.058,74.276,73.827,74.054
2019-12-10T22:00:00Z,74.054,74.757,73.946,74.659
2019-12-11T22:00:00Z,74.659,75.6,74.54,75.524
2019-12-12T22:00:00Z,75.524,75.979,74.976,75.182
2019-12-15T22:00:00Z,75.182,75.63,75.127,75.438
2019-12-16T22:00:00Z,75.438,75.459,74.943,75.017
2019-12-17T22:00:00Z,75.017,75.209,74.85,75.101
2019-12-18T22:00:00Z,75.101,75.434,75.04,75.296
2019-12-19T22:00:00Z,75.296,75.614,75.222,75.529
2019-12-22T22:00:00Z,75.529,75.796,75.427,75.721
2019-12-23T22:00:00Z,75.721,75.786,75.598,75.699
2019-12-25T22:00:00Z,75.699,76.188,75.652,76.155
2019-12-26T22:00:00Z,76.155,76.546,76.03,76.459
2019-12-29T22:00:00Z,76.459,76.536,76.092,76.164
2019-12-30T22:00:00Z,76.164,76.438,76.058,76.254
2020-01-01T22:00:00Z,76.254,76.324,75.674,75.892
2020-01-02T22:00:00Z,75.892,75.935,74.855,75.113
2020-01-05T22:00:00Z,75.113,75.272,74.737,75.21
2020-01-06T22:00:00Z,75.21,75.264,74.349,74.507
2020-01-07T22:00:00Z,74.507,75.072,73.759,74.928
2020-01-08T22:00:00Z,74.928,75.204,74.845,75.116
2020-01-09T22:00:00Z,75.116,75.7,75.018,75.549
2020-01-12T22:00:00Z,75.549,76.01,75.508,75.897
2020-01-13T22:00:00Z,75.897,76.106,75.742,75.928
